"","peaks","chrom","start","stop","Input.0.1","Input.0.2","Input.60.1","Input.60.2","Rap1.0.1","Rap1.0.2","Rap1.60.1","Rap1.60.2","FLAG.0.1","FLAG.0.2","FLAG.10.1","FLAG.10.2","FLAG.20.1","FLAG.20.2","FLAG.30.1","FLAG.30.2","FLAG.40.1","FLAG.40.2","FLAG.50.1","FLAG.50.2","FLAG.60..1","FLAG.60.2","FLAG.90.1","FLAG.90.2","FLAG.120.1","FLAG.120.2","FLAG.150.1","FLAG.150.2","MYC.0..2","MYC.0.1","MYC.10.1","MYC.10.2","MYC.20.1","MYC.20.2","MYC.30.1","MYC.30.2","MYC.40.1","MYC.40.2","MYC.50.1","MYC.50.2","MYC.60.1","MYC.60.2","MYC.90.1","MYC.90.2","MYC120.2","MYC.120.1","MYC.150.1","MYC.150.2"
"34","Peak129","chrXVI","118745","110669","8827.58081632653","7222.37551020408","7607.63816326531","7787.89183673469","10526.0553061224","10013.4097959184","10538.3255102041","10510.2748979592","10735.9902040816","6752.67530612245","9314.32693877551","9884.71387755102","10054.1320408163","8851.78775510204","10247.8167346939","9144.10836734694","9463.89693877551","9989.5187755102","8767.74346938775","9366.89306122449","11006.0408163265","8907.76775510204","9556.05959183673","9215.57224489796","9289.93734693878","10258.2932653061","10215.3387755102","9701.87306122449","5629.32857142857","10096.4810204082","8701.51163265306","9256.97734693877","9241.5606122449","8543.5606122449","9896.15612244898","8580.75714285714","8609.14469387755","9389.93510204082","8407.93448979592","8853.96367346939","9991.41020408163","8693.58040816327","8952.11163265306","9771.18959183674","10059.7934693878","8572.18755102041","10623.9102040816","8817.14040816326"
"35","Peak13","chrIV","121480","113423","7405.96735135135","6691.08713513514","7027.49254054054","7245.3747027027","11200.6501621622","9838.416","10076.4073513514","9939.37318918919","11786.4761081081","8407.416","11027.1351351351","10782.7024864865","11390.7087567568","10496.5677837838","10791.0765405405","10246.4851891892","9690.30875675676","10863.3965405405","8809.8905945946","10550.524972973","10705.1699459459","9769.46616216216","9407.12497297297","9048.25016216216","9280.03243243243","10119.6482162162","10397.3943783784","9124.41772972973","4680.72518918919","8620.83394594595","7527.72497297297","7917.30983783784","7648.58983783784","6658.95286486486","8473.04540540541","6779.00043243243","7380.58335135135","7539.60994594595","7409.5052972973","6970.32972972973","9268.53708108108","7077.14486486486","8397.75351351351","8750.21967567567","9209.42594594595","7712.27308108108","9772.63567567568","8258.99740540541"
"36","Peak130","chrVIII","153214","145132","7123.52319148936","6384.45404255319","6371.38808510638","6861.53127659574","9662.40404255319","8776.07978723404","9323.10276595745","8976.86468085106","10014.9474468085","6822.13489361702","9534.05531914894","9462.31425531915","9634.63340425532","8574.44872340426","9274.39978723404","9014.23872340425","8863.55829787234","9882.65085106383","7818.3785106383","9209.52489361702","9806.99787234043","8533.54574468085","8995.5385106383","7796.22638297872","8608.8570212766","9628.35276595745","9847.12446808511","8551.22063829787","4215.04127659574","8249.44723404255","6978.24489361702","7397.70170212766","7475.70425531915","6969.51765957447","7988.6514893617","6588.01957446809","6973.07765957447","7141.96808510638","6830.60063829787","7060.54382978723","8560.21446808511","7052.11063829787","7097.88021276596","8860.71","8352.25191489362","6884.33978723404","8701.74297872341","7337.96617021277"
"37","Peak131","chrXII","428409","420346","8849.80841025641","6961.32964102564","7627.25456410256","7358.02174358974","9703.65579487179","9657.65005128205","9945.76471794872","10023.3718974359","10187.7193846154","6746.60943589744","8489.78543589744","9760.72594871795","9831.86215384615","8097.5197948718","10221.0486153846","8794.0918974359","9020.27876923077","9567.83323076923","8619.80020512821","8479.28430769231","10741.6252307692","8059.70174358974","9377.64512820513","8798.44041025641","9001.00574358974","9066.34256410256","10020.8057435897","9002.18235897436","5445.55774358974","9830.71671794872","8902.20553846154","9083.57230769231","9107.66358974359","8599.14133333333","9737.15958974359","8275.56861538461","8485.61682051282","9093.38461538462","8211.88307692308","8760.65435897436","9705.38953846154","8726.98830769231","8903.10317948718","9446.25087179487","10125.2635897436","8530.21046153846","10135.0715897436","8573.55343589744"
"38","Peak132","chrXI","385738","377649","8584.81696335079","6844.52293193717","7684.46408376963","7689.59979057592","10985.2456544503","11103.9742408377","10688.0971727749","10853.8307853403","10910.3371727749","7752.91476439791","9534.70345549738","10468.9495287958","10757.6402094241","9882.67811518325","10297.0642931937","9439.082513089","9602.35371727749","10854.6387434555","8954.08963350785","10147.9576963351","10837.419895288","9443.30827225131","10202.9135078534","9177.73361256545","9451.61738219895","10529.457382199","10138.5107853403","9273.45717277487","5151.18617801047","9676.50471204188","8705.15078534031","9039.61214659686","8617.42471204188","8051.03057591623","9701.9354973822","8264.15476439791","8510.76188481675","8858.19602094241","8607.08732984293","8722.33591623037","9998.36523560209","8235.79916230367","8727.65109947644","10054.099895288","10096.0978010471","8651.07769633508","10725.6161256545","8819.77968586387"
"39","Peak133","chrV","17400","9318","7833.26653061225","7153.86265306122","7247.1493877551","7667.83816326531","9921.53469387755","8900.25857142857","9137.88612244898","9056.30387755102","10713.3479591837","7607.33775510204","9449.28918367347","9842.95673469388","10526.1944897959","9102.66510204082","9778.7306122449","9293.67204081633","9099.65734693877","9813.25326530612","8596.10489795918","9155.18795918367","10234.1971428571","8728.50755102041","8681.99367346939","8375.01693877551","8706.03632653061","8720.23734693877","9399.28591836735","8386.08612244898","4701.61367346939","9011.9187755102","7889.10959183673","8054.03163265306","7853.77081632653","7336.29571428571","8825.31142857143","7274.66653061224","7942.75530612245","8039.37693877551","7637.56857142857","7615.60918367347","9456.61081632653","7772.90326530612","8890.11346938776","9062.94","9548.48551020408","8085.66795918367","9713.22510204082","8344.90653061224"
"40","Peak134","chrXIII","760494","752402","7638.30063157895","6463.5252631579","7076.19094736842","7091.00294736842","11847.1086315789","10725.0355789474","10587.7968421053","10500.4168421053","12563.5772631579","8806.31536842105","12114.4117894737","11666.7368421053","12379.2086315789","12010.8412631579","11519.6456842105","11090.3974736842","10148.6094736842","12160.1549473684","9014.03852631579","11593.9947368421","11123.8882105263","10614.2250526316","10081.5665263158","9392.89747368421","9869.59936842105","11556.8031578947","10433.0905263158","10203.2031578947","4192.19221052632","8617.09578947368","7184.14168421053","7764.90631578947","7240.2027368421","6317.70442105263","8609.812","6640.3947368421","7245.70189473684","7401.99347368421","7470.09157894737","6860.28842105263","9793.31831578947","6950.71747368421","8233.41957894737","9073.548","9583.90231578947","7643.01347368421","10743.6126315789","8064.87536842105"
"41","Peak135","chrXIII","229421","221379","6637.90780748663","5728.14737967914","6083.3664171123","6402.41882352941","12682.9129411765","11295.7811764706","11661.4222459893","10792.3137967914","11481.2280213904","8162.06417112299","10551.2012834225","11222.3715508021","11342.7056684492","10468.4524064171","10577.5717647059","10171.0269518717","9498.29219251337","11372.5520855615","8685.87657754011","10133.7418181818","10728.1180748663","9701.62631016043","9647.92085561497","8603.3056684492","9199.47572192513","10374.6389304813","10108.3232085562","9534.24919786096","4126.36812834225","8627.39016042781","7287.9056684492","7385.17796791444","7544.74737967914","6684.41390374332","8345.98053475936","6600.44598930481","7084.62181818182","7056.40278074866","7148.00406417112","6961.10802139037","8972.65090909091","6854.98909090909","7960.93946524064","8783.46224598931","8950.96213903743","7522.38417112299","9792.51336898396","7312.38374331551"
"42","Peak136","chrIV","345510","337442","8095.21025641026","6813.57374358974","7379.38441025641","7457.66133333333","10912.2670769231","9919.50379487179","9975.00984615385","10089.0603076923","11688.2270769231","7729.16246153846","9642.66933333333","10377.3329230769","11038.2584615385","10291.9655384615","10691.1150769231","10071.4057435897","9747.92205128205","10860.8943589744","8801.75117948718","10096.3991794872","10792.6824615385","10057.0336410256","9449.53333333333","9203.88779487179","9256.85394871795","10885.1581538462","10590.0972307692","9391.16615384615","4744.53743589744","9144.25087179487","8237.66625641026","8379.42974358974","8233.77805128205","7010.93517948718","8889.75815384615","7308.25497435897","7732.74892307692","7626.64738461538","7876.07835897436","7398.7437948718","9671.39282051282","7094.92471794872","8611.71815384615","8949.20123076923","8750.51917948718","8169.08882051282","9679.44841025641","8019.93353846154"
"43","Peak137","chrXI","618405","610325","7084.53894736842","6099.43705263158","6476.95242105263","6941.33536842105","11180.9810526316","10340.0383157895","10532.9564210526","10071.4435789474","10795.3517894737","7295.10926315789","9339.40989473684","10241.7364210526","10545.6265263158","10291.4507368421","9679.84421052632","9578.21094736842","9138.01389473684","10506.3343157895","8270.16821052632","9669.86715789474","10098.3006315789","9054.35852631579","9060.0107368421","8629.8307368421","8843.88694736842","9920.90421052632","9141.38821052632","8721.26968421053","4417.75578947368","8401.68947368421","7442.37410526316","7694.18294736842","7342.33305263158","6441.07010526316","8469.30589473684","6797.5252631579","7404.99621052632","7544.95452631579","7610.19494736842","7291.10315789474","9331.26568421053","7277.02589473684","8178.13242105263","8749.68484210526","9160.47347368421","7794.14105263158","10073.2837894737","8137.58652631579"
"44","Peak138","chrXV","886175","878130","7790.73907692308","6399.83876923077","6933.91076923077","7208.93148717949","12847.1731282051","12163.3636923077","12655.1883076923","11762.5786666667","11633.3645128205","7876.5721025641","9456.34420512821","10717.4814358974","11094.8814358974","10328.9491282051","10991.9222564103","10187.9263589744","9879.992","11047.5542564103","9155.35158974359","10201.8843076923","11167.1261538462","9591.19282051282","10018.9954871795","9520.13374358974","9719.48758974359","10040.7101538462","10208.7567179487","9889.52369230769","5375.43856410256","10061.3938461538","9041.69374358974","9171.05805128205","8959.16451282051","7985.1078974359","9723.79733333333","8143.75076923077","8658.76082051282","8748.90666666667","8669.58707692308","8619.56205128205","10447.1013333333","8610.27364102564","9316.45846153846","9878.58953846154","10790.0699487179","8735.89353846154","11081.7327179487","9031.0518974359"
"45","Peak139","chrII","609851","601764","5733.00921465969","4840.66952879581","5325.33277486911","5519.69089005236","15102.7780104712","13446.7522513089","14229.002513089","12943.8383246073","12788.2295287958","8746.85884816754","12015.0029319372","11890.0841884817","12461.8328795812","12189.5484816754","11257.9616753927","11212.1151832461","10387.7390575916","12386.6385340314","9144.52293193717","11161.5484816754","11106.3928795812","10890.6739267016","10312.7568586387","9288.16712041885","9943.10408376963","11273.2014659686","10563.0052356021","10192.0862827225","3946.26596858639","8230.85759162304","7062.00670157068","7433.57089005236","6965.46764397906","5985.05277486911","8343.74890052356","6329.00795811518","6890.1587434555","6851.30031413613","7301.21298429319","6824.64230366492","9346.46429319372","6429.61005235602","8015.24439790576","8925.97591623037","9283.97717277487","7500.22952879581","10147.7126701571","7748.16795811518"
"46","Peak14","chrXV","236263","228216","9032.98297435897","7203.96697435897","7925.25641025641","7919.02564102564","9866.30297435897","9678.36717948718","9834.96287179487","9877.27097435897","11189.4242051282","7041.14461538462","9209.19466666667","9906.4041025641","10597.0982564103","9209.18051282051","10527.5907692308","9396.41723076923","9675.42912820513","10098.9725128205","8838.96430769231","9443.31774358974","10732.3376410256","8942.5718974359","9673.12451282051","8971.80923076923","9372.09517948718","9847.44676923077","9866.91487179487","9269.58994871795","5233.37435897436","9703.33579487179","8922.53866666667","9087.96225641026","8478.23241025641","7942.38461538462","9440.11651282051","8142.03487179487","8283.41456410256","8739.42133333333","8374.8521025641","8768.00287179487","10130.5958974359","8318.82174358974","9004.46461538462","9818.04717948718","9962.70769230769","8412.43056410256","10526.6596923077","8831.53887179487"
"47","Peak140","chrXII","785708","777607","7826.05969230769","6692.5801025641","7112.76779487179","7395.92533333333","11531.9860512821","10489.8853333333","10912.3696410256","10594.5915897436","11589.214974359","7866.43035897436","10357.6769230769","10861.9782564103","11216.3277948718","10226.5985641026","10689.2510769231","10234.7782564103","9641.86769230769","11148.7686153846","8757.7561025641","10455.5663589744","10729.3390769231","9937.98194871795","9740.23835897436","9347.52225641026","9401.32061538461","11071.6814358974","10454.3220512821","10174.3351794872","4759.74666666667","9338.39302564103","8141.0957948718","8380.19158974359","7849.35035897436","7401.09743589744","9065.96676923077","7385.38564102564","7942.9522051282","7883.12553846154","7823.37969230769","7820.46523076923","9912.93907692308","7552.36102564103","8428.29128205128","9342.16676923077","9328.64902564103","8122.63405128205","10234.4584615385","8091.61374358974"
"48","Peak141","chrXIII","95642","87573","7965.7712244898","6836.49387755102","6915.71551020408","7230.28285714286","9227.54326530612","8856.62714285714","9037.96673469388","9093.48367346939","9786.40632653061","6754.60551020408","8918.56","9496.30040816327","9288.69306122449","8073.01020408163","9279.90081632653","8275.88448979592","8644.13755102041","9376.72204081633","8110.1312244898","8719.30795918367","9916.73673469388","7912.76612244898","9018.5793877551","8125.84510204082","8605.47020408163","8889.47","9022.90428571428","8331.4212244898","5121.91571428571","9208.0393877551","7574.1012244898","8134.79816326531","8324.41163265306","7820.32755102041","9082.30551020408","7695.7806122449","7688.17571428571","8368.44612244898","7554.19163265306","8008.33551020408","9203.6712244898","7975.17","7994.53693877551","9267.42673469388","9354.38265306122","7701.32285714286","9805.48673469388","8038.95571428571"
