Site_Chr	Peak Id	Site_Pos	Mapped_Chr	Mapped_Pos	0	10	20	30	40	50	60	90	120	150	Val_init	Val_fit	SSR	BGD	Residency in Minutes	0	10	20	30	40	50	60	90	120	150
chrXV	Peak506	118247	chrXV	117644	-0.078987	-0.194707	-0.030332	-0.16787	-0.10644	-0.224809	-0.086943	0.008196	0.016925	0.019611	4.00E-03	7.80E-04	1.40E-02	9.60E-01	21.3582770670882	-0.116448	-0.116448	-0.116448	-0.116607	-0.112497	-0.100592	-0.08317	-0.031152	0.005756	0.031145
chrXI	Peak754	2486	chrXI	2954	-0.711007	-0.58899	-1.009644	-0.503928	-0.526885	-0.558777	-0.336326	-0.075977	-0.01467	0.038379	1.00E-03	7.94E-04	5.25E-02	7.65E-01	20.9997987379289	-0.691083	-0.691083	-0.691083	-0.692075	-0.666438	-0.592916	-0.486973	-0.17858	0.036145	0.183654
chrIII	Peak500	124706	chrIII	124777	-0.701047	-0.773928	-0.539004	-0.60115	-0.54403	-0.35917	-0.273285	-0.051076	-0.176986	0.10579	4.00E-03	7.61E-04	5.57E-02	7.78E-01	21.887213612376	-0.650962	-0.650962	-0.650962	-0.651859	-0.628658	-0.561647	-0.464123	-0.175912	0.028029	0.168779
chrII	Peak548	8267	chrII	8396	-0.795054	-0.921132	-1.114992	-0.600188	-0.669022	-0.515986	-0.315495	-0.122419	-0.031678	0.019127	1.00E-03	7.42E-04	8.28E-02	7.15E-01	22.4761699779235	-0.84569	-0.84569	-0.84569	-0.846855	-0.816757	-0.72987	-0.603684	-0.232335	0.030805	0.213029
chrV	Peak577	474710	chrV	474434	-0.065315	0.124838	0.450473	-0.073118	0.340198	0.093308	0.279971	0.15565	-0.15125	-0.407615	5.00E-04	7.75E-04	2.35E-01	1.04E+00	21.5083458834532	0.125384	0.125384	0.125384	0.125554	0.121154	0.108399	0.089708	0.033783	-0.005996	-0.033382
chrXI	Peak532	11651	chrXI	11420	-0.307534	-0.287701	-0.365098	-0.189077	-0.334801	-0.267771	-0.226126	-0.050774	0.036738	0.018605	2.00E-03	7.14E-04	8.93E-03	9.01E-01	23.3300055413429	-0.285947	-0.285947	-0.285947	-0.28631	-0.27692	-0.249401	-0.208511	-0.083421	0.008063	0.071733
chrI	Peak733	2614	chrI	2425	-1.118454	-1.267314	-1.281219	-0.683468	-0.617209	-0.667454	-0.377848	-0.141847	-0.088448	0.098034	4.00E-03	7.29E-04	1.29E-01	6.46E-01	22.852233936125	-1.066326	-1.066326	-1.066326	-1.067821	-1.029235	-0.918292	-0.758348	-0.29349	0.034103	0.261441
chrXIII	Peak671	258958	chrXIII	258140	-0.010988	0.018274	-0.213473	-0.070897	-0.161545	-0.091976	-0.147354	-0.064587	0.051826	0.11598	1.00E-03	7.03E-04	2.91E-02	9.77E-01	23.7229823698386	-0.066554	-0.066554	-0.066554	-0.066637	-0.064496	-0.0582	-0.048799	-0.019793	0.001601	0.016529
chrXIV	Peak604	781585	chrXIV	781125	-0.886767	-1.097004	-1.157748	-0.575909	-0.540438	-0.604473	-0.47347	-0.097816	-0.089557	0.065524	4.00E-03	6.65E-04	9.49E-02	6.94E-01	25.0502633534186	-0.910918	-0.910918	-0.910918	-0.912067	-0.88235	-0.795313	-0.666736	-0.27736	0.008605	0.20963
chrIV	Peak693	883300	chrIV	884248	-0.111536	0.209342	-0.199922	-0.253095	-0.183655	-0.253872	-0.083768	-0.056859	0.056151	0.084707	4.00E-03	6.55E-04	8.43E-02	9.73E-01	25.4274700994565	-0.077248	-0.077248	-0.077248	-0.077338	-0.075002	-0.068063	-0.057586	-0.024566	0.000439	0.018081
chrIX	PeakPP006	334188	chrIX	333203	-0.496258	-0.46383	-0.559679	-0.319074	-0.3599	-0.309837	-0.219895	-0.085125	-0.029232	0.000757	2.00E-03	6.70E-04	2.50E-02	8.43E-01	24.8899168756424	-0.45698	-0.45698	-0.45698	-0.457532	-0.443223	-0.40098	-0.337709	-0.141347	0.005208	0.10821
chrVIII	Peak292	48422	chrVIII	48577	-0.485714	-0.577054	-0.763116	-0.506802	-0.478504	-0.323631	-0.242856	-0.080361	-0.054197	-0.03792	2.00E-03	6.30E-04	5.18E-02	8.02E-01	26.4546569296598	-0.579125	-0.579125	-0.579125	-0.579795	-0.562454	-0.510918	-0.433236	-0.188934	-0.003087	0.128878
chrXII	Peak334	13789	chrXII	13999	-1.057772	-1.058766	-1.14619	-0.659758	-0.624345	-0.567905	-0.383028	-0.133137	-0.178203	0.114071	1.00E-03	6.35E-04	1.05E-01	6.77E-01	26.2629525599156	-0.967746	-0.967746	-0.967746	-0.968926	-0.938413	-0.84857	-0.715176	-0.307101	-0.003113	0.212187
chrXIII	Peak527	196893	chrXIII	196291	-0.115706	-0.117779	-0.220316	-0.129498	-0.274825	-0.171972	-0.058358	-0.092369	-0.107265	0.191738	2.00E-05	6.29E-04	3.13E-02	9.50E-01	26.4908858637004	-0.145181	-0.145181	-0.145181	-0.145345	-0.141106	-0.128453	-0.109238	-0.047955	-0.00084	0.032648
chrXVI	Peak529	647423	chrXVI	646995	-0.194141	-0.390427	-0.374069	-0.335253	-0.274162	-0.202266	-0.063306	-0.126488	-0.032467	0.012022	2.00E-03	6.45E-04	2.53E-02	8.89E-01	25.8587563696582	-0.321367	-0.321367	-0.321367	-0.321739	-0.312091	-0.283415	-0.240104	-0.103476	0.000328	0.073773
chrII	Peak613	376093	chrII	376348	-0.330208	-0.422758	-0.351894	-0.166522	-0.178803	-0.163747	-0.109363	-0.056681	-0.090008	0.00607	1.00E-03	6.11E-04	3.43E-02	8.91E-01	27.2986143004992	-0.31475	-0.31475	-0.31475	-0.315097	-0.306097	-0.279155	-0.238139	-0.106582	-0.00454	0.068392
chrXIII	Peak550	219929	chrXIII	220894	-0.24158	-0.354401	-0.283753	-0.220574	-0.098247	-0.184254	-0.12275	-0.119133	-0.170256	0.181292	2.00E-03	5.90E-04	3.84E-02	9.05E-01	28.2272592449073	-0.274177	-0.274177	-0.274177	-0.27447	-0.266877	-0.244038	-0.209093	-0.095769	-0.006677	0.057429
chrVII	Peak630	1052488	chrVII	1052528	-0.185875	-0.45006	-0.419793	-0.202773	-0.126101	-0.139599	-0.184749	-0.12863	0.040261	-0.034992	2.00E-03	6.04E-04	4.30E-02	8.93E-01	27.5998781630978	-0.309566	-0.309566	-0.309566	-0.309904	-0.301141	-0.27487	-0.234813	-0.10589	-0.005462	0.066471
chrIV	Peak709	769290	chrIV	769296	-0.172198	-0.221794	-0.374997	-0.241099	-0.125747	-0.211753	-0.053652	-0.125145	0.154532	-0.205638	2.00E-03	5.93E-04	6.35E-02	9.13E-01	28.0872240879629	-0.250597	-0.250597	-0.250597	-0.250865	-0.243901	-0.222963	-0.190938	-0.087182	-0.005732	0.052819
chrIX	Peak275	332782	chrIX	332864	-0.572871	-0.701204	-0.769757	-0.614754	-0.543035	-0.426267	-0.32269	-0.200313	0.024015	-0.026467	2.00E-03	5.76E-04	3.65E-02	7.74E-01	28.9178244496042	-0.662635	-0.662635	-0.662635	-0.663348	-0.644886	-0.589442	-0.505012	-0.233511	-0.0207	0.132972
chrXV	Peak375	586492	chrXV	586346	-0.380691	-0.449147	-0.410081	-0.332659	-0.282779	-0.206953	-0.172507	0.047418	-0.173376	-0.035375	4.00E-03	5.68E-04	5.07E-02	8.65E-01	29.3575982102669	-0.392517	-0.392517	-0.392517	-0.392924	-0.382368	-0.350492	-0.301551	-0.141545	-0.014221	0.078117
chrXV	Peak509	83265	chrXV	83381	-0.258284	-0.411071	-0.226911	-0.238978	-0.290877	-0.016653	-0.095223	-0.18276	-0.086789	0.102896	2.00E-03	5.68E-04	4.11E-02	9.03E-01	29.3495695151891	-0.281932	-0.281932	-0.281932	-0.282223	-0.274683	-0.251892	-0.216845	-0.101906	-0.010221	0.056289
chrIV	Peak578	542389	chrIV	542433	-0.606435	-1.054999	-0.799333	-0.508412	-0.618266	-0.264058	-0.254285	-0.146015	-0.241062	0.110464	2.00E-03	5.68E-04	1.17E-01	7.53E-01	29.3613374723424	-0.727543	-0.727543	-0.727543	-0.728321	-0.70819	-0.647683	-0.555539	-0.259034	-0.026002	0.142732
chrIV	Peak596	543794	chrIV	543539	-0.314817	-0.350525	-0.485301	-0.344448	-0.297328	-0.238133	-0.179136	-0.085637	-0.103168	0.061235	1.00E-03	5.82E-04	1.75E-02	8.72E-01	28.6340405826821	-0.372295	-0.372295	-0.372295	-0.37269	-0.362462	-0.331667	-0.284524	-0.131414	-0.01065	0.07648
chrII	Peak084	799028	chrII	798859	-0.848307	-1.451985	-1.078026	-0.784789	-0.597029	-0.363062	-0.244414	-0.149291	-0.228469	0.027946	1.00E-03	5.52E-04	2.24E-01	6.61E-01	30.1958186762829	-1.018098	-1.018098	-1.018098	-1.019202	-0.99067	-0.905151	-0.775865	-0.365148	-0.044306	0.188831
chrIX	Peak248	268069	chrIX	267558	-0.285767	-0.338652	-0.871889	-0.406722	-0.341582	-0.658868	-0.196806	-0.062625	-0.0931	0.048605	1.00E-03	5.61E-04	7.93E-02	8.43E-01	29.7205030397239	-0.458063	-0.458063	-0.458063	-0.458535	-0.446301	-0.409324	-0.352531	-0.166631	-0.018304	0.089522
chrIII	Peak390	307468	chrIII	307836	-0.708668	-0.844635	-0.981475	-0.78857	-0.57414	-0.410009	-0.290906	0.065846	-0.274901	-0.053761	1.00E-03	5.48E-04	1.69E-01	7.21E-01	30.4373475507401	-0.827438	-0.827438	-0.827438	-0.828305	-0.805882	-0.738305	-0.635254	-0.302323	-0.038541	0.153756
chrX	Peak489	47584	chrX	47775	-0.809622	-1.04804	-1.015151	-0.586747	-0.683464	-0.371576	-0.303305	-0.272293	-0.188031	0.143792	1.00E-03	5.60E-04	9.86E-02	7.13E-01	29.7757238880449	-0.85284	-0.85284	-0.85284	-0.853754	-0.830102	-0.759062	-0.651143	-0.305323	-0.033882	0.163063
chrXII	Peak673	29727	chrXII	29541	-0.328697	-0.602455	-0.421509	-0.369257	-0.283372	-0.249574	-0.130662	-0.212601	-0.071038	0.08121	2.00E-03	5.63E-04	3.78E-02	8.53E-01	29.6160141607195	-0.426765	-0.426765	-0.426765	-0.427205	-0.415795	-0.381311	-0.328339	-0.154921	-0.016604	0.083882
chrXVI	Peak352	450919	chrXVI	450894	-0.555285	-0.552756	-0.601472	-0.505794	-0.461547	-0.141312	-0.196099	-0.119259	-0.241087	0.091472	1.00E-03	5.32E-04	7.95E-02	8.11E-01	31.3132704199629	-0.55343	-0.55343	-0.55343	-0.553978	-0.539776	-0.496624	-0.430054	-0.209766	-0.03117	0.100083
chrX	Peak391	676011	chrX	676270	-1.109136	-1.007936	-1.199874	-0.771002	-0.836883	-0.556868	-0.386726	-0.113218	-0.248797	0.072027	1.00E-03	5.39E-04	1.15E-01	6.63E-01	30.9469921968397	-1.012932	-1.012932	-1.012932	-1.014005	-0.986265	-0.902838	-0.776273	-0.371141	-0.05177	0.181476
chrXII	Peak573	515006	chrXII	515080	-0.379321	-0.652159	-0.383918	-0.235392	-0.326467	-0.217387	-0.253452	-0.115082	-0.168401	0.129046	1.00E-03	5.28E-04	4.41E-02	8.61E-01	31.5614304423	-0.405005	-0.405005	-0.405005	-0.405399	-0.395192	-0.364098	-0.31594	-0.155266	-0.023977	0.072758
chrVII	Peak643	566844	chrVII	567808	-0.116573	0.032746	-0.293707	-0.09783	-0.072103	-0.241537	-0.150864	-0.125222	-0.011031	0.158608	4.00E-03	5.15E-04	4.43E-02	9.60E-01	32.3591545148334	-0.114202	-0.114202	-0.114202	-0.114309	-0.111528	-0.103017	-0.089756	-0.044917	-0.007744	0.01983
chrXIII	Peak497	852252	chrXIII	852293	-0.354759	-0.668129	-0.27478	-0.17209	-0.177625	-0.156966	-0.154942	-0.139471	-0.200829	0.141797	2.00E-03	5.02E-04	7.73E-02	8.77E-01	33.1690338411048	-0.355934	-0.355934	-0.355934	-0.356264	-0.347716	-0.321512	-0.280665	-0.142271	-0.026968	0.05899
chrVII	Peak593	6985	chrVII	6740	-0.917226	-1.079027	-1.155749	-0.739901	-0.702427	-0.544426	-0.305774	-0.1489	-0.157564	-0.028255	4.00E-03	5.05E-04	1.25E-01	6.78E-01	32.9780280590254	-0.964033	-0.964033	-0.964033	-0.96499	-0.94025	-0.865164	-0.750094	-0.373541	-0.068994	0.156568
chrXIII	Peak751	431877	chrXIII	432876	-0.876461	-0.948341	-0.92726	-0.535505	-0.769669	-0.527542	-0.217783	-0.015182	-0.447749	0.124609	2.00E-03	5.10E-04	1.61E-01	7.26E-01	32.6720318063537	-0.811787	-0.811787	-0.811787	-0.812582	-0.791996	-0.729384	-0.633005	-0.314942	-0.056218	0.135329
chrXI	Peak045	118455	chrXI	118426	-1.354419	-1.615035	-1.326774	-0.854638	-1.036174	-0.556297	-0.381429	-0.199676	-0.44493	0.163247	5.00E-04	4.90E-04	2.14E-01	5.89E-01	34.0403027653457	-1.260833	-1.260833	-1.260833	-1.262112	-1.229101	-1.129302	-0.977826	-0.490743	-0.100875	0.188677
chrII	Peak396	625096	chrII	625105	-0.524307	-0.642345	-0.420915	-0.517739	-0.514873	-0.155591	-0.146618	-0.111185	-0.361549	0.160433	5.00E-04	4.96E-04	1.05E-01	8.20E-01	33.5726323421416	-0.524199	-0.524199	-0.524199	-0.524685	-0.512092	-0.473498	-0.413435	-0.210521	-0.041619	0.084526
chrIII	Peak411	131704	chrIII	131690	-0.732499	-0.907247	-0.703123	-0.353158	-0.570989	-0.26485	-0.103659	-0.131686	-0.282297	0.054954	5.00E-04	4.90E-04	1.46E-01	7.75E-01	34.0258200171585	-0.659625	-0.659625	-0.659625	-0.660237	-0.644391	-0.595839	-0.520407	-0.266329	-0.055023	0.103103
chrXIV	Peak422	578985	chrXIV	578755	-0.62795	-0.703565	-0.73307	-0.532305	-0.473249	-0.304053	-0.174067	-0.100339	-0.196263	-0.014088	5.00E-04	4.88E-04	8.97E-02	7.79E-01	34.1209541419836	-0.647117	-0.647117	-0.647117	-0.647716	-0.632229	-0.584754	-0.510949	-0.261995	-0.054626	0.100674
chrXV	Peak571	797139	chrXV	797863	-0.044761	0.10893	-0.088645	-0.116995	-0.174162	0.017422	-0.158757	-0.117814	0.178431	-0.048414	5.00E-04	4.92E-04	5.56E-02	9.89E-01	33.8464454462992	-0.032687	-0.032687	-0.032687	-0.032717	-0.031953	-0.029605	-0.025928	-0.013333	-0.002714	0.005247
chrXV	Peak602	683841	chrXV	683690	-0.427562	-0.775388	-0.495162	-0.514788	-0.436497	-0.234999	-0.111842	-0.071978	-0.215727	-0.008115	1.00E-03	4.85E-04	9.53E-02	8.13E-01	34.3684066359894	-0.547338	-0.547338	-0.547338	-0.547836	-0.534942	-0.49533	-0.433553	-0.223731	-0.047768	0.084353
chrIV	Peak717	1513	chrIV	1589	-1.187588	-1.449445	-1.384033	-0.913709	-0.88244	-0.7674	-0.454898	-0.066058	-0.242678	-0.01712	2.00E-03	4.96E-04	1.71E-01	6.01E-01	33.6336753272708	-1.218293	-1.218293	-1.218293	-1.219533	-1.187533	-1.090814	-0.943919	-0.471194	-0.093103	0.187172
chrII	Peak348	595723	chrII	594740	-0.778161	-0.989675	-0.839395	-0.504605	-0.590096	-0.508586	-0.286269	0.057838	-0.272746	-0.065939	4.00E-03	4.81E-04	1.48E-01	7.40E-01	34.6450287674996	-0.767074	-0.767074	-0.767074	-0.767783	-0.749444	-0.693236	-0.605999	-0.312563	-0.068283	0.11508
chrX	Peak546	473383	chrX	472431	-0.181376	-0.275141	-0.2285	-0.179671	-0.205815	-0.256777	-0.136603	-0.069215	0.025275	-0.040254	4.00E-03	4.74E-04	7.69E-03	9.25E-01	35.1602456322888	-0.21564	-0.21564	-0.21564	-0.215828	-0.210949	-0.195882	-0.172209	-0.090464	-0.020715	0.032049
chrII	Peak637	221634	chrII	221359	-0.146121	-0.070412	-0.373594	-0.216147	-0.309012	-0.136375	-0.127886	-0.058875	-0.089095	0.067209	1.00E-03	4.79E-04	2.64E-02	9.32E-01	34.8023909799441	-0.197285	-0.197285	-0.197285	-0.197459	-0.192956	-0.179063	-0.157257	-0.082135	-0.018253	0.029955
chrVII	Peak714	398228	chrVII	398158	-0.239329	-0.30427	-0.660488	-0.271187	-0.242627	-0.278424	-0.208755	-0.295556	-0.155477	0.232465	1.00E-04	4.78E-04	6.85E-02	8.76E-01	34.8776384323115	-0.359244	-0.359244	-0.359244	-0.359562	-0.351321	-0.325916	-0.286099	-0.149368	-0.033389	0.054116
chrXIII	Peak285	283027	chrXIII	283177	-0.964451	-1.229965	-0.971286	-0.995018	-0.671124	-0.483362	-0.24711	-0.240953	-0.374745	0.11062	4.00E-03	4.63E-04	1.72E-01	6.56E-01	35.9613452937891	-1.036095	-1.036095	-1.036095	-1.037056	-1.012228	-0.936213	-0.818861	-0.427848	-0.103572	0.141026
chrXIV	Peak289	281706	chrXIV	281747	-0.990224	-1.213424	-1.21504	-0.762573	-0.945507	-0.520525	-0.222395	-0.223362	-0.368219	0.105404	4.00E-03	4.68E-04	1.69E-01	6.57E-01	35.6321713753512	-1.032943	-1.032943	-1.032943	-1.033909	-1.008958	-0.932645	-0.814943	-0.423635	-0.100055	0.143525
chrXI	Peak346	115008	chrXI	114704	-1.203633	-1.160554	-1.333152	-0.816827	-0.819203	-0.488287	-0.377665	-0.210422	-0.250012	0.019419	1.00E-03	4.67E-04	1.58E-01	6.32E-01	35.7197789059989	-1.115511	-1.115511	-1.115511	-1.116566	-1.089324	-1.006144	-0.878262	-0.455815	-0.108264	0.15316
chrIV	Peak373	680380	chrIV	680519	-0.683656	-0.57343	-0.69822	-0.560796	-0.560489	-0.278392	-0.148189	-0.090942	-0.280522	0.030068	1.00E-03	4.62E-04	9.56E-02	7.86E-01	36.104889035234	-0.627681	-0.627681	-0.627681	-0.628231	-0.613996	-0.57007	-0.501326	-0.265667	-0.065264	0.086869
chrIV	Peak521	844998	chrIV	845179	-0.569319	-0.621098	-0.719348	-0.531346	-0.522107	-0.479722	-0.295121	-0.07772	-0.221758	0.049274	2.00E-03	4.68E-04	3.96E-02	7.92E-01	35.6271671115075	-0.608567	-0.608567	-0.608567	-0.609106	-0.595159	-0.552175	-0.484971	-0.255179	-0.060505	0.086838
chrV	Peak570	123318	chrV	123376	-0.45658	-0.388651	-0.410676	-0.407606	-0.403276	-0.136109	-0.125314	-0.12736	-0.153801	0.024794	2.00E-03	4.60E-04	4.21E-02	8.57E-01	36.240495114745	-0.415663	-0.415663	-0.415663	-0.41602	-0.406784	-0.378206	-0.333274	-0.177693	-0.044144	0.057525
chrII	Peak572	555665	chrII	555737	-0.942922	-1.073063	-1.153005	-0.668501	-0.831986	-0.455212	-0.322762	-0.328403	-0.266709	0.113251	2.00E-03	4.57E-04	1.06E-01	6.83E-01	36.4386177637096	-0.947352	-0.947352	-0.947352	-0.948208	-0.926074	-0.858074	-0.752578	-0.397339	-0.099624	0.125925
chrIX	Peak575	384240	chrIX	384046	-0.624692	-0.70303	-0.857209	-0.474075	-0.549183	-0.396479	-0.108074	-0.194707	-0.334073	0.126771	5.00E-04	4.57E-04	1.10E-01	7.76E-01	36.4420756123508	-0.658136	-0.658136	-0.658136	-0.658709	-0.643867	-0.598037	-0.526297	-0.280161	-0.070469	0.089016
chrI	Peak680	1474	chrI	941	-2.268589	-2.387665	-2.148612	-1.557456	-1.383215	-1.114742	-0.669476	-0.209906	-0.424826	0.106017	1.00E-03	4.59E-04	2.54E-01	3.88E-01	36.3395439067452	-2.05304	-2.05304	-2.05304	-2.055421	-1.994486	-1.814643	-1.553807	-0.778611	-0.190696	0.244932
chrIII	Peak304	200296	chrIII	201202	-0.252716	-0.055438	-0.72174	-0.34089	-0.399077	-0.254821	-0.127715	-0.180827	-0.022947	0.016846	5.00E-04	4.55E-04	7.55E-02	8.89E-01	36.6223338666278	-0.323039	-0.323039	-0.323039	-0.323312	-0.316241	-0.29432	-0.259774	-0.139493	-0.035603	0.04374
chrXII	Peak328	147736	chrXII	147940	-0.841864	-1.174115	-0.90453	-0.666988	-0.550687	-0.212755	-0.142461	-0.035403	-0.306664	-0.09736	1.00E-03	4.55E-04	2.86E-01	7.02E-01	36.6664532679086	-0.885563	-0.885563	-0.885563	-0.886352	-0.865955	-0.80317	-0.705485	-0.374508	-0.095441	0.116482
chrVIII	Peak469	122536	chrVIII	122581	-0.549516	-0.779149	-0.532524	-0.440716	-0.365946	-0.12773	-0.133833	-0.148719	-0.34377	0.109368	5.00E-04	4.53E-04	1.35E-01	8.05E-01	36.8087329160548	-0.570211	-0.570211	-0.570211	-0.570699	-0.558063	-0.518957	-0.457555	-0.245405	-0.063328	0.07562
chrVII	Peak674	822395	chrVII	823309	-0.108388	-0.080498	-0.297651	-0.081725	-0.123896	-0.061306	-0.035979	-0.040186	-0.158312	0.097332	5.00E-04	4.51E-04	2.86E-02	9.52E-01	36.9681448453319	-0.139292	-0.139292	-0.139292	-0.139408	-0.136405	-0.127079	-0.112344	-0.060736	-0.015872	0.018498
chrXIII	Peak718	362302	chrXIII	362955	-0.084487	-0.222877	-0.229118	-0.128876	-0.115794	-0.12442	-0.013707	-0.119488	-0.025639	0.015169	5.00E-04	4.47E-04	1.42E-02	9.43E-01	37.2977482976375	-0.165016	-0.165016	-0.165016	-0.165152	-0.161621	-0.150647	-0.133296	-0.072405	-0.019325	0.021428
chrXIII	Peak720	653450	chrXIII	652687	-0.659675	-0.490618	-0.992191	-0.510396	-0.723772	-0.522363	-0.278641	-0.146136	-0.181073	0.028153	1.00E-03	4.46E-04	5.94E-02	7.79E-01	37.407781402093	-0.649795	-0.649795	-0.649795	-0.650347	-0.636054	-0.591789	-0.522298	-0.282141	-0.075614	0.082471
chrX	Peak747	455054	chrX	455416	-0.378741	-0.39259	-0.403086	-0.260753	-0.367907	-0.342908	-0.132887	-0.082571	-0.18473	0.082108	1.00E-03	4.54E-04	2.42E-02	8.77E-01	36.6981176874872	-0.35764	-0.35764	-0.35764	-0.357942	-0.350115	-0.325848	-0.287616	-0.154554	-0.039643	0.048142
chrVII	Peak073	10339	chrVII	10254	-1.45755	-1.740676	-1.447305	-0.902357	-0.988764	-0.669207	-0.332045	-0.237531	-0.380931	0.054358	2.00E-03	4.44E-04	2.36E-01	5.62E-01	37.5516193948106	-1.353784	-1.353784	-1.353784	-1.355063	-1.322088	-1.221473	-1.067659	-0.564279	-0.151241	0.161455
chrX	Peak272	246343	chrX	246330	-1.142382	-1.248583	-1.264382	-0.862924	-0.808264	-0.520251	-0.399278	-0.357148	-0.237713	0.044668	1.00E-03	4.35E-04	1.24E-01	6.30E-01	38.3149601604876	-1.120304	-1.120304	-1.120304	-1.121299	-1.09563	-1.016625	-0.894217	-0.482368	-0.135645	0.129258
chrX	Peak370	360837	chrX	360639	-0.423	-0.369405	-0.323487	-0.177491	-0.046057	-0.186247	-0.097354	-0.088972	-0.129813	0.005183	1.00E-03	4.34E-04	5.67E-02	8.89E-01	38.4409429870842	-0.320419	-0.320419	-0.320419	-0.320678	-0.313972	-0.293079	-0.259994	-0.14336	-0.040916	0.038273
chrVII	Peak433	323974	chrVII	324920	-0.673359	-1.032201	-0.49314	-0.499261	-0.497453	-0.329145	-0.181422	-0.046875	-0.320708	0.01257	5.00E-04	4.41E-04	1.38E-01	7.76E-01	37.8259519014274	-0.65861	-0.65861	-0.65861	-0.659164	-0.644812	-0.600319	-0.530405	-0.288204	-0.079216	0.081166
chrXI	Peak459	171470	chrXI	171710	-0.41196	-0.263372	-0.538585	-0.398725	-0.160563	-0.181833	-0.132292	-0.073861	-0.16361	-0.011081	5.00E-04	4.37E-04	6.35E-02	8.62E-01	38.168547879886	-0.399866	-0.399866	-0.399866	-0.400193	-0.391732	-0.365404	-0.323785	-0.177668	-0.049914	0.048607
chrXV	Peak491	494632	chrXV	494363	-0.301043	-0.474422	-0.553281	-0.342703	-0.242832	-0.160161	-0.144675	-0.200193	-0.003046	-0.079733	1.00E-03	4.34E-04	5.66E-02	8.57E-01	38.4253624606803	-0.41434	-0.41434	-0.41434	-0.414676	-0.405955	-0.378802	-0.335862	-0.184921	-0.052705	0.049414
chrXV	Peak555	1059085	chrXV	1059349	-0.325892	-0.335263	-0.457432	-0.346982	-0.318643	-0.33433	-0.185454	-0.140001	-0.207182	0.136787	1.00E-03	4.34E-04	2.32E-02	8.74E-01	38.372166733511	-0.365429	-0.365429	-0.365429	-0.365725	-0.358047	-0.334133	-0.296294	-0.163127	-0.046369	0.043816
chrXVI	Peak589	464088	chrXVI	464000	-0.40425	-0.347415	-0.46268	-0.205001	-0.212411	-0.185686	-0.069799	-0.224498	-0.187057	0.134607	1.00E-03	4.41E-04	5.52E-02	8.79E-01	37.7667664993372	-0.351629	-0.351629	-0.351629	-0.351918	-0.344426	-0.321128	-0.284313	-0.155221	-0.042607	0.044041
chrI	Peak641	165622	chrI	166242	-0.160131	-0.203244	-0.195456	-0.17245	-0.179024	-0.221053	-0.154503	-0.071424	-0.05487	0.05594	2.00E-05	4.35E-04	2.61E-03	9.37E-01	38.3331136845919	-0.182716	-0.182716	-0.182716	-0.182863	-0.17905	-0.167164	-0.148323	-0.081766	-0.023208	0.022057
chrVII	Peak656	1007517	chrVII	1008120	-0.384245	-0.33959	-0.408889	-0.183015	-0.242798	-0.114178	-0.127738	-0.129666	-0.050202	-0.036999	1.00E-03	4.34E-04	3.39E-02	8.87E-01	38.3604910265605	-0.326213	-0.326213	-0.326213	-0.326478	-0.319635	-0.298322	-0.264581	-0.145716	-0.0414	0.039189
chrXV	Peak758	170490	chrXV	169535	-0.7145	-0.687984	-0.73999	-0.547704	-0.57253	-0.603132	-0.297974	-0.069915	-0.11358	-0.09894	5.00E-04	4.35E-04	5.65E-02	7.72E-01	38.3191092799686	-0.670596	-0.670596	-0.670596	-0.671155	-0.656698	-0.611826	-0.541244	-0.296076	-0.083721	0.079733
chrXV	Peak190	673847	chrXV	673887	-0.999665	-1.515727	-1.313659	-0.804828	-0.907472	-0.537688	-0.383215	-0.243622	-0.39636	0.091203	2.00E-03	4.33E-04	1.68E-01	6.27E-01	38.5218132464035	-1.132447	-1.132447	-1.132447	-1.133449	-1.107578	-1.027927	-0.904506	-0.489109	-0.139106	0.128565
chrXI	Peak324	518668	chrXI	518452	-0.71968	-1.047786	-0.882334	-0.644277	-0.57457	-0.333345	-0.22051	0.012916	-0.472926	0.01971	2.00E-03	4.28E-04	2.12E-01	7.25E-01	38.9089464507843	-0.815247	-0.815247	-0.815247	-0.815928	-0.798313	-0.74367	-0.657926	-0.361483	-0.105401	0.092021
chrXII	Peak335	636488	chrXII	636517	-1.096599	-1.32023	-1.064109	-0.684902	-0.770209	-0.543971	-0.237678	-0.246623	-0.441994	0.119207	2.00E-03	4.31E-04	1.83E-01	6.60E-01	38.6812120401926	-1.022973	-1.022973	-1.022973	-1.023859	-1.000984	-0.930352	-0.820369	-0.446371	-0.128251	0.115781
chrVII	Peak443	849475	chrVII	849612	-0.950263	-0.994967	-0.953315	-0.627541	-0.653646	-0.513068	-0.320447	-0.109966	-0.308547	0.01044	1.00E-03	4.33E-04	1.15E-01	7.06E-01	38.5011235397871	-0.873682	-0.873682	-0.873682	-0.874425	-0.855219	-0.795768	-0.702752	-0.383284	-0.10925	0.101285
chrXV	Peak483	595732	chrXV	594826	-0.326547	-0.115846	-0.403814	-0.238405	-0.250843	-0.204726	-0.107596	-0.059614	-0.065864	-0.031033	5.00E-04	4.25E-04	2.46E-02	9.08E-01	39.173112014652	-0.267156	-0.267156	-0.267156	-0.267368	-0.261887	-0.244772	-0.217606	-0.121268	-0.036004	0.030239
